,word_count
2993,14
2994,25
2995,15
2996,11
2997,11
2998,16
2999,28
3000,32
3001,18
3002,21
3003,20
3004,25
3005,8
3006,20
3007,21
3008,17
3009,20
3010,21
3011,24
3012,10
3013,10
3014,17
3015,13
3016,15
3017,25
3018,21
3019,24
3020,16
3021,18
3022,17
3023,11
3024,24
3025,25
3026,14
3027,19
3028,13
3029,21
3030,27
3031,24
3032,16
3033,16
3034,18
3035,21
3036,12
3037,21
3038,21
3039,24
3040,27
3041,29
3042,26
3043,29
3044,30
3045,22
3046,34
3047,23
3048,13
3049,18
3050,22
3051,20
3052,34
3053,18
3054,13
3055,19
3056,15
3057,14
3058,19
3059,14
3060,13
3061,9
3062,11
3063,14
3064,18
3065,28
3066,29
3067,14
3068,18
3069,21
3070,16
3071,14
3072,19
3073,13
3074,17
3075,27
3076,17
3077,25
3078,27
3079,21
3080,11
3081,18
3082,17
3083,26
3084,26
3085,13
3086,24
3087,12
3088,13
3089,17
3090,22
3091,22
3092,27
3093,21
3094,20
3095,22
3096,32
3097,25
3098,22
3099,19
3100,28
3101,27
3102,16
3103,18
3104,18
3105,14
3106,15
3107,24
3108,22
3109,14
3110,19
3111,22
3112,10
3113,9
3114,23
3115,20
3116,16
3117,28
3118,15
3119,15
3120,22
3121,25
3122,21
3123,23
3124,23
3125,22
3126,15
3127,21
3128,19
3129,12
3130,16
3131,12
3132,26
3133,11
3134,21
3135,21
3136,21
3137,21
3138,24
3139,19
3140,14
3141,8
3142,22
3143,21
3144,16
3145,18
3146,19
3147,23
3148,18
3149,25
3150,21
3151,23
3152,18
3153,20
3154,13
3155,22
3156,15
3157,15
3158,16
3159,11
3160,27
3161,18
3162,26
3163,19
3164,13
3165,20
3166,30
3167,26
3168,15
3169,18
3170,20
3171,27
3172,19
3173,13
3174,20
3175,22
3176,23
3177,23
3178,31
3179,21
3180,24
3181,31
3182,23
3183,12
3184,14
3185,33
3186,29
3187,24
3188,26
3189,24
3190,22
3191,16
3192,22
3193,17
3194,15
3195,41
3196,31
3197,22
3198,16
3199,21
3200,24
3201,30
3202,17
3203,28
3204,22
3205,18
3206,20
3207,17
3208,17
3209,22
3210,17
3211,17
3212,16
3213,19
3214,26
3215,24
3216,20
3217,17
3218,10
3219,24
3220,23
3221,15
3222,21
3223,18
3224,23
3225,23
3226,22
3227,15
3228,15
3229,19
3230,25
3231,22
3232,21
3233,20
3234,22
3235,22
3236,19
3237,25
3238,26
3239,26
3240,17
3241,30
3242,22
3243,11
3244,10
3245,23
3246,25
3247,20
3248,17
3249,20
3250,21
3251,15
3252,26
3253,11
3254,23
3255,21
3256,29
3257,19
3258,11
3259,27
3260,14
3261,10
3262,19
3263,31
3264,22
3265,17
3266,12
3267,14
3268,18
3269,21
3270,22
3271,19
3272,22
3273,17
3274,19
3275,23
3276,21
3277,13
3278,18
3279,22
3280,18
3281,10
3282,10
3283,20
3284,22
3285,18
3286,20
3287,23
3288,19
3289,11
3290,22
3291,18
3292,24
3293,17
3294,21
3295,14
3296,31
3297,28
3298,24
3299,24
3300,24
3301,20
3302,13
3303,15
3304,18
3305,26
3306,20
3307,21
3308,22
3309,23
3310,9
3311,17
3312,20
3313,31
3314,22
3315,23
3316,15
3317,19
3318,21
3319,26
3320,21
3321,9
3322,17
3323,13
3324,23
3325,24
3326,12
3327,17
3328,20
3329,15
3330,15
3331,16
3332,16
3333,19
3334,22
3335,18
3336,29
3337,15
3338,23
3339,26
3340,17
3341,25
3342,17
3343,25
3344,15
3345,27
3346,18
3347,21
3348,20
3349,12
3350,12
3351,28
3352,14
3353,27
3354,14
3355,14
3356,13
3357,19
3358,19
3359,19
3360,20
3361,24
3362,15
3363,30
3364,20
3365,23
3366,26
3367,15
3368,17
3369,14
3370,23
3371,16
3372,15
3373,30
3374,15
3375,15
3376,16
3377,15
3378,17
3379,13
3380,13
3381,13
3382,21
3383,12
3384,8
3385,27
3386,21
3387,23
3388,20
3389,15
3390,11
3391,9
3392,15
3393,14
3394,14
3395,24
3396,12
3397,16
3398,13
3399,14
3400,21
3401,17
3402,18
3403,20
3404,17
3405,21
3406,19
3407,12
3408,11
3409,23
3410,38
3411,18
3412,27
3413,24
3414,19
3415,32
3416,22
3417,23
3418,29
3419,23
3420,20
3421,18
3422,14
3423,25
3424,32
3425,20
3426,14
3427,20
3428,32
3429,22
3430,19
3431,14
3432,23
3433,23
3434,16
3435,26
3436,22
3437,22
3438,7
3439,18
3440,19
3441,18
3442,20
3443,27
3444,15
3445,23
3446,23
3447,31
3448,22
3449,18
3450,14
3451,25
3452,16
3453,22
3454,26
3455,21
3456,14
3457,19
3458,17
3459,32
3460,15
3461,22
3462,24
3463,20
3464,27
3465,24
3466,21
3467,8
3468,23
3469,17
3470,28
3471,22
3472,18
3473,21
3474,24
3475,21
3476,24
3477,12
3478,15
3479,27
3480,27
3481,17
3482,14
3483,21
3484,26
3485,14
3486,28
3487,17
3488,16
3489,16
3490,16
3491,22
3492,12
3493,17
3494,23
3495,23
3496,25
3497,20
3498,21
3499,24
3500,15
3501,18
3502,15
3503,24
3504,14
3505,22
3506,16
3507,25
3508,24
3509,12
3510,17
3511,14
3512,17
3513,24
3514,18
3515,12
3516,23
3517,15
3518,9
3519,17
3520,36
3521,15
3522,17
3523,19
3524,30
3525,23
3526,10
3527,15
3528,28
3529,28
3530,32
3531,18
3532,10
3533,5
3534,18
3535,30
3536,19
3537,11
3538,29
3539,15
3540,20
3541,11
3542,25
3543,21
3544,17
3545,14
3546,9
3547,7
3548,25
3549,18
3550,26
3551,3
3552,9
3553,20
3554,14
3555,19
3556,16
3557,16
3558,18
3559,27
3560,21
3561,8
3562,29
3563,19
3564,10
3565,32
3566,20
3567,20
3568,11
3569,13
3570,10
3571,6
3572,9
3573,23
3574,14
3575,22
3576,21
3577,18
3578,26
3579,16
3580,23
3581,10
3582,24
3583,26
3584,20
3585,6
3586,22
3587,18
3588,23
3589,22
3590,16
3591,19
3592,19
3593,4
3594,8
3595,21
3596,14
3597,4
3598,28
3599,11
3600,23
3601,19
3602,19
3603,5
3604,26
3605,1
3606,25
3607,11
3608,9
3609,9
3610,13
3611,20
3612,19
3613,23
3614,23
3615,17
3616,21
3617,22
3618,18
3619,32
3620,12
3621,18
3622,22
3623,11
3624,11
3625,31
3626,19
3627,13
3628,11
3629,11
3630,3
3631,26
3632,19
3633,23
3634,19
3635,3
3636,29
3637,34
3638,21
3639,20
3640,1
3641,13
3642,3
3643,23
3644,30
3645,22
3646,21
3647,23
3648,23
3649,6
3650,25
3651,11
3652,22
3653,18
3654,20
3655,24
3656,14
3657,14
3658,9
3659,9
3660,15
3661,17
3662,6
3663,21
3664,22
3665,15
3666,21
3667,7
3668,20
3669,26
3670,19
3671,14
3672,15
3673,6
3674,16
3675,23
3676,15
3677,22
3678,21
3679,18
3680,25
3681,14
3682,24
3683,26
3684,14
3685,15
3686,19
3687,24
3688,19
3689,17
3690,19
3691,19
3692,13
3693,31
3694,22
3695,24
3696,11
3697,12
3698,29
3699,21
3700,20
3701,10
3702,21
3703,16
3704,11
3705,12
3706,12
3707,25
3708,11
3709,10
3710,30
3711,25
3712,17
3713,26
3714,21
3715,20
3716,25
3717,11
3718,23
3719,3
3720,23
3721,19
3722,6
3723,12
3724,6
3725,10
3726,14
3727,23
3728,27
3729,19
3730,28
3731,18
3732,26
3733,25
3734,26
3735,12
3736,21
3737,21
3738,7
3739,17
3740,24
3741,22
3742,28
3743,27
3744,3
3745,21
3746,18
3747,15
3748,27
3749,6
3750,17
3751,22
3752,18
3753,8
3754,25
3755,6
3756,26
3757,14
3758,26
3759,21
3760,20
3761,5
3762,12
3763,28
3764,17
3765,10
3766,13
3767,21
3768,27
3769,16
3770,14
3771,8
3772,6
3773,16
3774,16
3775,12
3776,23
3777,21
3778,21
3779,15
3780,11
3781,8
3782,28
3783,15
3784,13
3785,8
3786,9
3787,23
3788,16
3789,23
3790,15
3791,4
3792,6
3793,22
3794,7
3795,13
3796,24
3797,11
3798,9
3799,19
3800,17
3801,11
3802,8
3803,27
3804,20
3805,27
3806,13
3807,11
3808,22
3809,20
3810,33
3811,14
3812,33
3813,17
3814,22
3815,22
3816,8
3817,26
3818,10
3819,22
3820,16
3821,18
3822,17
3823,28
3824,15
3825,20
3826,25
3827,21
3828,20
3829,27
3830,16
3831,18
3832,22
3833,14
3834,12
3835,20
3836,7
3837,24
3838,14
3839,18
3840,13
3841,28
3842,16
3843,18
3844,7
3845,11
3846,14
3847,21
3848,27
3849,24
3850,17
3851,16
3852,13
3853,8
3854,23
3855,5
3856,5
3857,22
3858,21
3859,8
3860,16
3861,9
3862,30
3863,29
3864,19
3865,24
3866,16
3867,17
3868,30
3869,25
3870,13
3871,6
3872,8
3873,20
3874,20
3875,9
3876,16
3877,17
3878,22
3879,12
3880,21
3881,24
3882,23
3883,9
3884,22
3885,23
3886,17
3887,14
3888,16
3889,17
3890,9
3891,16
3892,25
3893,20
3894,27
3895,3
3896,19
3897,12
3898,21
3899,18
3900,7
3901,26
3902,25
3903,7
3904,14
3905,19
3906,17
3907,16
3908,8
3909,8
3910,10
3911,4
3912,10
3913,6
3914,7
3915,11
3916,17
3917,24
3918,19
3919,22
3920,11
3921,12
3922,8
3923,24
3924,14
3925,26
3926,5
3927,8
3928,30
3929,21
3930,21
3931,12
3932,3
3933,8
3934,20
3935,13
3936,29
3937,10
3938,28
3939,15
3940,18
3941,14
3942,15
3943,3
3944,23
3945,20
3946,10
3947,19
3948,21
3949,15
3950,3
3951,23
3952,25
3953,13
3954,32
3955,10
3956,27
3957,21
3958,11
3959,23
3960,11
3961,28
3962,6
3963,14
3964,20
3965,29
3966,24
3967,22
3968,8
3969,14
3970,15
3971,12
3972,7
3973,24
3974,7
3975,16
3976,29
3977,8
3978,20
3979,3
3980,26
3981,26
3982,16
3983,17
3984,19
3985,6
3986,14
3987,10
3988,27
3989,13
3990,27
3991,24
3992,14
3993,12
3994,10
3995,16
3996,8
3997,13
3998,6
3999,20
4000,11
4001,19
4002,16
4003,7
4004,3
4005,19
4006,28
4007,13
4008,20
4009,16
4010,23
4011,15
4012,14
4013,13
4014,9
4015,22
4016,32
4017,24
4018,1
4019,12
4020,17
4021,20
4022,10
4023,6
4024,17
4025,27
4026,21
4027,14
4028,22
4029,8
4030,24
4031,30
4032,22
4033,12
4034,20
4035,10
4036,6
4037,11
4038,6
4039,3
4040,27
4041,28
4042,10
4043,17
4044,27
4045,24
4046,26
4047,12
4048,10
4049,16
4050,28
4051,26
4052,23
4053,14
4054,14
4055,11
4056,14
4057,22
4058,9
4059,24
4060,22
4061,25
4062,21
4063,15
4064,6
4065,15
4066,29
4067,13
4068,17
4069,18
4070,18
4071,27
4072,24
4073,18
4074,21
4075,12
4076,16
4077,25
4078,11
4079,20
4080,11
4081,18
4082,12
4083,23
4084,23
4085,20
4086,6
4087,25
4088,23
4089,18
4090,22
4091,8
4092,16
4093,28
4094,24
4095,15
4096,14
4097,3
4098,13
4099,9
4100,9
4101,14
4102,15
4103,14
4104,22
4105,16
4106,4
4107,29
4108,24
4109,13
4110,19
4111,25
4112,17
4113,20
4114,17
4115,11
4116,24
4117,22
4118,19
4119,15
4120,12
4121,6
4122,3
4123,7
4124,14
4125,20
4126,13
4127,11
4128,3
4129,5
4130,3
4131,21
4132,24
4133,11
4134,11
4135,18
4136,20
4137,27
4138,25
4139,22
4140,11
4141,11
4142,19
4143,9
4144,18
4145,21
4146,19
4147,15
4148,16
4149,26
4150,5
4151,17
4152,19
4153,3
4154,3
4155,13
4156,21
4157,26
4158,16
4159,18
4160,20
4161,6
4162,12
4163,27
4164,21
4165,18
4166,18
4167,6
4168,16
4169,25
4170,26
4171,22
4172,13
4173,8
4174,7
4175,19
4176,18
4177,13
4178,19
4179,8
4180,16
4181,4
4182,12
4183,21
4184,24
4185,8
4186,8
4187,4
4188,20
4189,18
4190,20
4191,11
4192,21
4193,30
4194,3
4195,24
4196,23
4197,7
4198,19
4199,24
4200,14
4201,26
4202,7
4203,18
4204,24
4205,13
4206,19
4207,26
4208,19
4209,15
4210,19
4211,25
4212,26
4213,7
4214,25
4215,21
4216,27
4217,29
4218,26
4219,10
4220,23
4221,20
4222,3
4223,20
4224,23
4225,28
4226,22
4227,23
4228,12
4229,24
4230,14
4231,22
4232,22
4233,23
4234,20
4235,26
4236,22
4237,6
4238,27
4239,7
4240,9
4241,20
4242,16
4243,19
4244,5
4245,26
4246,15
4247,30
4248,14
4249,16
4250,12
4251,23
4252,20
4253,17
4254,21
4255,28
4256,30
4257,19
4258,33
4259,9
4260,20
4261,21
4262,23
4263,22
4264,21
4265,26
4266,27
4267,21
4268,25
4269,23
4270,7
4271,19
4272,24
4273,13
4274,18
4275,19
4276,10
4277,21
4278,21
4279,14
4280,3
4281,23
4282,13
4283,14
4284,20
4285,4
4286,26
4287,31
4288,16
4289,22
4290,15
4291,20
4292,9
4293,21
4294,12
4295,16
4296,14
4297,22
4298,15
4299,13
4300,25
4301,17
4302,12
4303,20
4304,18
4305,16
4306,22
4307,21
4308,19
4309,18
4310,39
4311,15
4312,11
4313,16
4314,20
4315,23
4316,14
4317,14
4318,18
4319,7
4320,14
4321,18
4322,18
4323,15
4324,20
4325,27
4326,14
4327,22
4328,20
4329,22
4330,20
4331,9
4332,19
4333,20
4334,24
4335,16
4336,22
4337,16
4338,15
4339,15
4340,26
4341,14
4342,16
4343,11
4344,18
4345,13
4346,16
4347,23
4348,16
4349,23
4350,21
4351,23
4352,17
4353,32
4354,11
4355,20
4356,15
4357,21
4358,25
4359,12
4360,36
4361,15
4362,16
4363,9
4364,8
4365,13
4366,8
4367,14
4368,15
4369,13
4370,15
4371,12
4372,12
4373,23
4374,8
4375,15
4376,14
4377,10
4378,15
4379,10
4380,13
4381,12
4382,28
4383,25
4384,11
4385,24
4386,15
4387,12
4388,16
4389,12
4390,4
4391,22
4392,13
4393,26
4394,13
4395,11
4396,17
4397,13
4398,13
4399,14
4400,9
4401,8
4402,19
4403,23
4404,20
4405,13
4406,18
4407,13
4408,15
4409,16
4410,11
4411,12
4412,28
4413,17
4414,20
4415,19
4416,12
4417,12
4418,13
4419,21
4420,20
4421,15
4422,21
4423,12
4424,20
4425,16
4426,13
4427,21
4428,21
4429,12
4430,9
4431,19
4432,24
4433,14
4434,21
4435,14
4436,9
4437,14
4438,15
4439,13
4440,13
4441,8
4442,6
4443,23
4444,15
4445,14
4446,32
4447,20
4448,13
4449,14
4450,24
4451,20
4452,21
4453,15
4454,12
4455,15
4456,16
4457,26
4458,11
4459,8
4460,5
4461,27
4462,13
4463,16
4464,22
4465,22
4466,19
4467,17
4468,22
4469,11
4470,16
4471,14
4472,17
4473,13
4474,11
4475,16
4476,11
4477,17
4478,12
4479,19
4480,25
4481,11
4482,20
4483,13
4484,12
4485,10
4486,22
4487,12
4488,13
4489,24
4490,20
4491,18
4492,23
4493,10
4494,12
4495,11
4496,20
4497,11
4498,5
4499,11
4500,18
4501,15
4502,9
4503,10
4504,25
4505,19
4506,17
4507,20
4508,28
4509,8
4510,14
4511,31
4512,16
4513,16
4514,8
4515,11
4516,13
4517,17
4518,15
4519,14
4520,19
4521,12
4522,9
4523,12
4524,13
4525,12
4526,14
4527,12
4528,7
4529,13
4530,14
4531,14
4532,23
4533,20
4534,9
4535,12
4536,12
4537,16
4538,30
4539,14
4540,12
4541,11
4542,9
4543,20
4544,22
4545,14
4546,19
4547,13
4548,15
4549,19
4550,22
4551,22
4552,14
4553,12
4554,14
4555,9
4556,15
4557,12
4558,17
4559,22
4560,12
4561,14
4562,14
4563,13
4564,25
4565,19
4566,22
4567,29
4568,14
4569,20
4570,19
4571,12
4572,16
4573,10
4574,25
4575,27
4576,15
4577,19
4578,10
4579,11
4580,6
4581,14
4582,13
4583,13
4584,6
4585,12
4586,20
4587,17
4588,27
4589,23
4590,25
4591,25
4592,9
4593,9
4594,21
4595,22
4596,18
4597,25
4598,10
4599,22
4600,17
4601,26
4602,31
4603,24
4604,10
4605,19
4606,14
4607,18
4608,30
4609,14
4610,17
4611,20
4612,21
4613,22
4614,18
4615,25
4616,25
4617,24
4618,15
4619,13
4620,13
4621,13
4622,13
4623,18
4624,11
4625,7
4626,16
4627,5
4628,32
4629,18
4630,21
4631,20
4632,8
4633,14
4634,16
4635,12
4636,12
4637,22
4638,19
4639,8
4640,25
4641,15
4642,24
4643,24
4644,10
4645,25
4646,13
4647,13
4648,9
4649,13
4650,11
4651,18
4652,21
4653,26
4654,15
4655,25
4656,10
4657,23
4658,30
4659,22
4660,9
4661,11
4662,24
4663,22
4664,24
4665,21
4666,18
4667,14
4668,24
4669,10
4670,18
4671,13
4672,24
4673,21
4674,21
4675,7
4676,10
4677,17
4678,17
4679,12
4680,19
4681,16
4682,19
4683,24
4684,16
4685,16
4686,22
4687,18
4688,22
4689,16
4690,16
4691,8
4692,32
4693,11
4694,18
4695,19
4696,16
4697,15
4698,21
4699,11
4700,26
4701,7
4702,17
4703,21
4704,19
4705,13
4706,5
4707,24
4708,15
4709,9
4710,31
4711,19
4712,24
4713,22
4714,9
4715,21
4716,20
4717,17
4718,29
4719,20
4720,13
4721,14
4722,19
4723,17
4724,15
4725,13
4726,12
4727,13
4728,18
4729,27
4730,14
4731,34
4732,11
4733,17
4734,20
4735,18
4736,11
4737,9
4738,22
4739,9
4740,10
4741,13
4742,9
4743,13
4744,23
4745,21
4746,14
4747,17
4748,11
4749,19
4750,11
4751,11
4752,21
4753,7
4754,16
4755,17
4756,13
4757,13
4758,19
4759,22
4760,20
4761,12
4762,12
4763,15
4764,8
4765,21
4766,15
4767,18
4768,11
4769,11
4770,14
4771,21
4772,17
4773,9
4774,10
4775,19
4776,18
4777,12
4778,14
4779,9
4780,11
4781,18
4782,13
4783,18
4784,11
4785,11
4786,7
4787,16
4788,11
4789,22
4790,19
4791,10
4792,11
4793,10
4794,19
4795,15
4796,16
4797,9
4798,20
4799,12
4800,13
4801,24
4802,24
4803,20
4804,21
4805,10
4806,9
4807,10
4808,26
4809,11
4810,16
4811,11
4812,14
4813,10
4814,26
4815,19
4816,29
4817,22
4818,24
4819,4
4820,22
4821,8
4822,14
4823,22
4824,17
4825,13
4826,12
4827,17
4828,15
4829,16
4830,25
4831,13
4832,12
4833,22
4834,17
4835,19
4836,8
4837,16
4838,18
4839,11
4840,10
4841,19
4842,12
4843,13
4844,14
4845,23
4846,15
4847,17
4848,28
4849,6
4850,16
4851,11
4852,17
4853,15
4854,19
4855,18
4856,18
4857,23
4858,13
4859,31
4860,13
4861,14
4862,27
4863,29
4864,20
4865,23
4866,28
4867,17
4868,14
4869,24
4870,24
4871,14
4872,12
4873,18
4874,15
4875,14
4876,11
4877,14
4878,15
4879,15
4880,16
4881,28
4882,17
4883,14
4884,16
4885,27
4886,20
4887,15
4888,20
4889,17
4890,19
4891,14
4892,22
4893,14
4894,21
4895,15
4896,11
4897,19
4898,13
4899,15
4900,25
4901,22
4902,18
4903,31
4904,14
4905,24
4906,13
4907,14
4908,17
4909,13
4910,44
4911,12
4912,14
4913,14
4914,19
4915,19
4916,16
4917,8
4918,13
4919,19
4920,17
4921,14
4922,14
4923,9
4924,20
4925,15
4926,23
4927,20
4928,12
4929,11
4930,17
4931,30
4932,22
4933,16
4934,8
4935,14
4936,25
4937,25
4938,33
4939,16
4940,30
4941,17
4942,22
4943,22
4944,28
4945,24
4946,23
4947,14
4948,21
4949,25
4950,17
4951,11
4952,12
4953,25
4954,17
4955,23
4956,17
4957,13
4958,26
4959,18
4960,6
4961,19
4962,17
4963,23
4964,29
4965,18
4966,18
4967,16
4968,14
4969,21
4970,11
4971,18
4972,10
4973,9
4974,19
4975,14
4976,28
4977,19
4978,24
4979,20
4980,14
4981,17
4982,24
4983,24
4984,14
4985,25
4986,15
4987,7
4988,20
4989,13
4990,27
4991,16
4992,12
4993,18
4994,14
4995,15
4996,11
4997,21
4998,17
4999,18
5000,28
5001,25
5002,10
5003,15
5004,20
5005,22
5006,45
5007,17
5008,26
5009,12
5010,13
5011,15
5012,15
5013,17
5014,16
5015,23
5016,25
5017,19
5018,28
5019,12
5020,15
5021,18
5022,18
5023,20
5024,23
5025,15
5026,15
5027,20
5028,10
5029,10
5030,15
5031,22
5032,12
5033,24
5034,20
5035,16
5036,12
5037,20
5038,17
5039,23
5040,25
5041,20
5042,19
5043,17
5044,20
5045,17
5046,18
5047,17
5048,17
5049,12
5050,22
5051,12
5052,30
5053,14
5054,8
5055,18
5056,23
5057,14
5058,26
5059,23
5060,22
5061,20
5062,9
5063,8
5064,15
5065,15
5066,8
5067,17
5068,25
5069,10
5070,23
5071,17
5072,14
5073,19
5074,21
5075,19
5076,25
5077,16
5078,12
5079,20
5080,28
5081,12
5082,15
5083,16
5084,21
5085,13
5086,14
5087,14
5088,4
5089,9
5090,9
5091,12
5092,8
5093,16
5094,27
5095,19
5096,3
5097,7
5098,23
5099,27
5100,8
5101,16
5102,11
5103,25
5104,12
5105,16
5106,21
5107,13
5108,16
5109,29
5110,22
5111,32
5112,14
5113,29
5114,20
5115,20
5116,23
5117,25
5118,11
5119,30
5120,30
5121,21
5122,21
5123,29
5124,20
5125,29
5126,25
5127,14
5128,28
5129,20
5130,18
5131,14
5132,12
5133,17
5134,31
5135,14
5136,11
5137,11
5138,16
5139,16
5140,25
5141,11
5142,20
5143,12
5144,16
5145,21
5146,11
5147,21
5148,11
5149,15
5150,14
5151,16
5152,8
5153,15
5154,27
5155,20
5156,25
5157,24
5158,26
5159,12
5160,8
5161,13
5162,12
5163,13
5164,25
5165,19
5166,12
5167,7
5168,28
5169,19
5170,14
5171,22
5172,19
5173,19
5174,18
5175,26
5176,18
5177,23
5178,10
5179,23
5180,14
5181,11
5182,21
5183,8
5184,21
5185,15
5186,25
5187,19
5188,23
5189,22
5190,18
5191,16
5192,19
5193,22
5194,16
5195,21
5196,18
5197,23
5198,6
5199,17
5200,26
5201,21
5202,11
5203,22
5204,12
5205,21
5206,23
5207,21
5208,22
5209,17
5210,21
5211,18
5212,9
5213,15
5214,20
5215,18
5216,20
5217,21
5218,17
5219,22
5220,19
5221,17
5222,16
5223,24
5224,23
5225,17
5226,21
5227,22
5228,28
5229,17
5230,22
5231,25
5232,29
5233,5
5234,17
5235,22
5236,23
5237,18
5238,16
5239,10
5240,14
5241,11
5242,26
5243,19
5244,26
5245,21
5246,11
5247,6
5248,27
5249,9
5250,28
5251,24
5252,10
5253,11
5254,26
5255,20
5256,22
5257,16
5258,17
5259,9
5260,16
5261,25
5262,13
5263,16
5264,22
5265,19
5266,22
5267,25
5268,21
5269,26
5270,20
5271,23
5272,8
5273,22
5274,15
5275,13
5276,15
5277,24
5278,16
5279,8
5280,15
5281,7
5282,14
5283,25
5284,21
5285,15
5286,24
5287,23
5288,16
5289,20
5290,19
5291,22
5292,19
5293,26
5294,13
5295,20
5296,24
5297,25
5298,24
5299,19
5300,17
5301,25
5302,19
5303,13
5304,22
5305,21
5306,21
5307,26
5308,10
5309,25
5310,23
5311,20
5312,17
5313,20
5314,12
5315,7
5316,28
5317,18
5318,23
5319,18
5320,14
5321,10
5322,19
5323,25
5324,20
5325,16
5326,17
5327,26
5328,18
5329,11
5330,22
5331,18
5332,8
5333,21
5334,9
5335,13
5336,23
5337,24
5338,17
5339,24
5340,25
5341,19
5342,15
5343,19
5344,14
5345,15
5346,31
5347,19
5348,17
5349,19
5350,12
5351,9
5352,13
5353,18
5354,19
5355,16
5356,26
5357,19
5358,17
5359,15
5360,7
5361,23
5362,8
5363,16
5364,18
5365,9
5366,21
5367,16
5368,11
5369,22
5370,17
5371,22
5372,18
5373,11
5374,22
5375,24
5376,11
5377,14
5378,26
5379,23
5380,13
5381,23
5382,27
5383,17
5384,20
5385,26
5386,14
5387,17
5388,11
5389,32
5390,23
5391,18
5392,11
5393,21
5394,15
5395,15
5396,18
5397,17
5398,19
5399,22
5400,20
5401,23
5402,16
5403,13
5404,18
5405,17
5406,12
5407,8
5408,21
5409,21
5410,23
5411,27
5412,23
5413,24
5414,18
5415,29
5416,24
5417,22
5418,23
5419,22
5420,21
5421,13
5422,17
5423,24
5424,22
5425,15
5426,11
5427,15
5428,22
5429,32
5430,26
5431,23
5432,25
5433,21
5434,28
5435,10
5436,11
5437,22
5438,18
5439,26
5440,9
5441,25
5442,30
5443,25
5444,11
5445,27
5446,15
5447,21
5448,13
5449,27
5450,17
5451,22
5452,25
5453,22
5454,23
5455,11
5456,17
5457,6
5458,11
5459,19
5460,24
5461,12
5462,22
5463,13
5464,15
5465,5
5466,13
5467,13
5468,14
5469,6
5470,24
5471,24
5472,8
5473,14
5474,20
5475,22
5476,12
5477,23
5478,15
5479,16
5480,13
5481,9
5482,15
5483,30
5484,8
5485,14
5486,9
5487,11
5488,5
5489,7
5490,12
5491,5
5492,24
5493,25
5494,13
5495,12
5496,21
5497,25
5498,29
5499,17
5500,11
5501,18
5502,13
5503,26
5504,30
5505,26
5506,23
5507,24
5508,25
5509,22
5510,20
5511,24
5512,22
5513,26
5514,19
5515,23
5516,22
5517,15
5518,20
5519,18
5520,16
5521,23
5522,20
5523,14
5524,19
5525,25
5526,24
5527,4
5528,17
5529,34
5530,16
5531,8
5532,30
5533,29
5534,23
5535,19
5536,4
5537,4
5538,5
5539,21
5540,8
5541,18
5542,4
5543,23
5544,29
5545,23
5546,19
5547,20
5548,25
5549,21
5550,9
5551,11
5552,23
5553,10
5554,6
5555,11
5556,23
5557,17
5558,29
5559,8
5560,15
5561,22
5562,17
5563,23
5564,21
5565,21
5566,25
5567,18
5568,5
5569,8
5570,18
5571,25
5572,17
5573,8
5574,19
5575,13
5576,15
5577,17
5578,13
5579,13
5580,19
5581,14
5582,4
5583,17
5584,15
5585,12
5586,5
5587,12
5588,18
5589,21
5590,20
5591,29
5592,35
5593,13
5594,18
5595,8
5596,14
5597,5
5598,15
5599,24
5600,27
5601,23
5602,15
5603,24
5604,7
5605,20
5606,24
5607,22
5608,4
5609,20
5610,12
5611,10
5612,23
5613,18
5614,26
5615,24
5616,24
5617,8
5618,29
5619,24
5620,22
5621,6
5622,20
5623,16
5624,22
5625,15
5626,24
5627,7
5628,24
5629,15
5630,15
5631,25
5632,5
5633,12
5634,18
5635,28
5636,41
5637,32
5638,11
5639,25
5640,8
5641,7
5642,8
5643,16
5644,14
5645,21
5646,18
5647,13
5648,29
5649,18
5650,12
5651,5
5652,5
5653,23
5654,21
5655,22
5656,9
5657,11
5658,8
5659,31
5660,15
5661,9
5662,18
5663,26
5664,5
5665,6
5666,12
5667,20
5668,23
5669,26
5670,21
5671,12
5672,17
5673,23
5674,26
5675,14
5676,12
5677,26
5678,20
5679,17
5680,24
5681,18
5682,14
5683,18
5684,5
5685,4
5686,17
5687,17
5688,18
5689,23
5690,17
5691,28
5692,24
5693,25
5694,5
5695,10
5696,5
5697,9
5698,18
5699,10
5700,13
5701,11
5702,5
5703,25
5704,28
5705,23
5706,18
5707,29
5708,21
5709,6
5710,14
5711,5
5712,14
5713,11
5714,11
5715,20
5716,14
5717,21
5718,7
5719,15
5720,14
5721,23
5722,17
5723,20
5724,10
5725,13
5726,13
5727,13
5728,9
5729,8
5730,13
5731,32
5732,19
5733,24
5734,23
5735,21
5736,24
5737,23
5738,25
5739,26
5740,22
5741,15
5742,20
5743,24
5744,25
5745,25
5746,23
5747,21
5748,7
5749,6
5750,25
5751,21
5752,23
5753,21
5754,20
5755,24
5756,24
5757,22
5758,24
5759,25
5760,33
5761,30
5762,7
5763,24
5764,26
5765,22
5766,21
5767,9
5768,7
5769,11
5770,11
5771,24
5772,26
5773,25
5774,28
5775,18
5776,5
5777,19
5778,22
5779,21
5780,27
5781,24
5782,12
5783,5
5784,20
5785,25
5786,21
5787,24
5788,27
5789,24
5790,20
5791,20
